Irradiance,Temperature,Expected_Power,Actual_Power,Loss,Cleaning
980.0,25.0,34163.1162915175,32351.9217333353,5.301608151689338,1
980.0,25.0,33407.0970486981,31616.3296491401,5.36044001951911,1
980.0,25.0,31661.7550183793,29919.0470939421,5.504141900616618,1
980.0,25.0000000000001,29882.6567598902,28190.3219739986,5.663267491540859,1
980.0,25.0000000000002,29177.7719262948,27505.8089575642,5.730262656634996,1
980.000000000001,25.0000000000006,27548.2960822698,25924.3903967308,5.8947590830641365,1
980.000000000004,25.000000000002,25888.7867589586,24315.3121425441,6.077822924127614,1
980.000000000006,25.0000000000033,25232.3171932584,23679.2398161485,6.1551119749115,1
980.000000000017,25.0000000000087,23718.6152385139,22213.6149118563,6.345228469383001,1
980.000000000052,25.0000000000263,22181.2676837137,20726.7418340071,6.557451406506242,1
980.000000000086,25.0000000000439,21574.2005731035,20140.1263478735,6.647172025543573,1
980.000000000228,25.0000000001165,20176.4401914796,18790.6983985668,6.868118358648766,1
980.000000000694,25.0000000003542,18760.8097847942,17426.431342193,7.11258446681085,1
980.00000000116,25.0000000005918,18203.2469241291,16890.1815329879,7.2133581256906565,1
980.000000003077,25.0000000015698,16923.1883394373,15661.9514319539,7.452714477828337,1
980.000000009351,25.0000000047707,15635.6388940822,14437.6372545559,7.661993524164341,1
980.000000015624,25.0000000079717,15133.5618038587,13968.2942061422,7.699889905754931,1
980.000000041481,25.000000021164,13994.8700530391,12926.7105609957,7.632507397319066,1
980.000000126244,25.0000000644102,12913.9101405426,12050.0292378452,6.689537818489915,1
980.000000211006,25.0000001076563,12540.7707844101,11827.5454928884,5.687252432747901,1
980.000000592796,25.0000003024467,11816.134405228,11530.1741700743,2.4200827897419455,0
980.000002501742,25.0000012763988,11515.3379061523,11627.5864983819,-0.9747746279301885,0
980.000012046471,25.0000061461588,11632.2941475224,11571.138773705,0.525737855678491,0
980.000021591201,25.0000110159189,11612.9325082684,11580.4737785593,0.2795050232659979,0
980.000067052467,25.0000342104421,11619.5385443233,11581.4372323177,0.3279072732558357,0
980.000294358794,25.000150183058,11615.8335875619,11579.4613936047,0.3131259903391323,0
980.001430890429,25.0007300461374,11616.7850026749,11580.8305658428,0.3095041943517195,0
980.007113548608,25.0036293615347,11617.0333652543,11579.9429635357,0.3192760195519023,0
